"Study_ID";"Plot_ID";"Year";"Crop_species";"Lat";"Long"
"OSCAR";"33_2022_00002";2024;"Disease resistant Grapevine";44,535685902694;-0,34610115382578
"OSCAR";"33_2022_00003";2024;"Disease resistant Grapevine";44,535307394489;-0,34565870906118
"OSCAR";"33_2022_00004";2024;"Disease resistant Grapevine";44,613414856607;-0,2422289094858
"OSCAR";"34_2018_00002";2024;"Disease resistant Grapevine";43,344493656362;2,7969808000896
"OSCAR";"34_2018_00003";2024;"Disease resistant Grapevine";43,344201619849;2,7989978793921
"OSCAR";"34_2018_00004";2024;"Disease resistant Grapevine";43,47952144167;3,2516907549419
"OSCAR";"34_2018_00005";2024;"Disease resistant Grapevine";43,478161693967;3,2535292869188
"OSCAR";"34_2018_00006";2024;"Disease resistant Grapevine";43,432336879477;3,2897535994612
"OSCAR";"34_2018_00007";2024;"Disease resistant Grapevine";43,539461034629;3,7704082575417
"OSCAR";"34_2019_00004";2024;"Disease resistant Grapevine";43,319671774243;3,0685707396016
"OSCAR";"34_2019_00005";2024;"Disease resistant Grapevine";43,49486404658;3,2792506913669
"OSCAR";"34_2019_00007";2024;"Disease resistant Grapevine";43,320260712175;3,0654182008284
"OSCAR";"34_2019_00008";2024;"Disease resistant Grapevine";;
"OSCAR";"34_2019_00009";2024;"Disease resistant Grapevine";;
"OSCAR";"34_2019_00010";2024;"Disease resistant Grapevine";;
"OSCAR";"34_2019_00011";2024;"Disease resistant Grapevine";;
"OSCAR";"34_2019_00012";2024;"Disease resistant Grapevine";;
"OSCAR";"34_2019_00013";2024;"Disease resistant Grapevine";;
"OSCAR";"34_2020_00001";2024;"Disease resistant Grapevine";43,318934265973;3,0701465046725
"OSCAR";"34_2020_00002";2024;"Disease resistant Grapevine";43,493981638705;3,5037841587814
"OSCAR";"34_2020_00003";2024;"Disease resistant Grapevine";43,592629938713;3,4918670730083
"OSCAR";"34_2021_00001";2024;"Disease resistant Grapevine";43,593217547326;3,4910276428018
"OSCAR";"34_2022_00004";2024;"Disease resistant Grapevine";43,49394609901;3,1780725496581
"OSCAR";"34_2022_00005";2024;"Disease resistant Grapevine";43,507308258803;3,2100212669293
"OSCAR";"34_2022_00006";2024;"Disease resistant Grapevine";43,559621823134;3,212146037421
"OSCAR";"34_2023_00001";2024;"Disease resistant Grapevine";43,548766785308;3,1478161721491
"OSCAR";"34_2023_00002";2024;"Disease resistant Grapevine";43,522767237906;3,1797242518433
"OSCAR";"34_2023_00003";2024;"Disease resistant Grapevine";43,556620009583;3,1705096021926
"OSCAR";"34_2023_00004";2024;"Disease resistant Grapevine";43,312669071552;3,0970339181231
"OSCAR";"34_2024_00001";2024;"Disease resistant Grapevine";43,255667864661;3,1747968900401
"OSCAR";"34_2024_00002";2024;"Disease resistant Grapevine";43,312770540573;3,0968565935277
"OSCAR";"34_2024_00003";2024;"Disease resistant Grapevine";43,511402080437;3,4309376762382
"OSCAR";"44_2022_00002";2024;"Disease resistant Grapevine";47,222009099081;-1,3162742183894
"OSCAR";"44_2023_00001";2024;"Disease resistant Grapevine";47,161388823644;-1,2936740217094
"OSCAR";"44_2023_00002";2024;"Disease resistant Grapevine";47,127523294977;-1,3725549292236
"OSCAR";"47_2018_00002";2024;"Disease resistant Grapevine";44,462994773299;0,068017610867855
"OSCAR";"47_2019_00001";2024;"Disease resistant Grapevine";44,248934689644;0,31510291485318
"OSCAR";"47_2019_00002";2024;"Disease resistant Grapevine";44,249475643406;0,31520275533805
"OSCAR";"47_2019_00003";2024;"Disease resistant Grapevine";44,681513609513;0,19991912918355
"OSCAR";"49_2019_00001";2024;"Disease resistant Grapevine";47,257527087318;-1,1896791706429
"OSCAR";"49_2021_00001";2024;"Disease resistant Grapevine";47,204005178596;-1,1524389166066
"OSCAR";"49_2022_00001";2024;"Disease resistant Grapevine";47,339333172845;-1,1728744755799
"OSCAR";"49_2022_00002";2024;"Disease resistant Grapevine";47,204385772395;-1,1527865750816
"OSCAR";"66_2023_00001";2024;"Disease resistant Grapevine";42,688815527841;2,9808464571941
"OSCAR";"66_2023_00002";2024;"Disease resistant Grapevine";42,806622552;2,8412200832036
"OSCAR";"82_2019_00001";2024;"Disease resistant Grapevine";43,88541315991;1,4286717503051
"OSCAR";"84_2019_00001";2024;;;
"OSCAR";"84_2021_00001";2024;;;
"SEBIOPAG_Plaine de Dijon";"D01";2014;"Winter wheat";47,4578056;5,08669444444444
"SEBIOPAG_Plaine de Dijon";"D01";2015;"Spring Barley";47,4578056;5,08669444444444
"SEBIOPAG_Plaine de Dijon";"D01";2016;"Spelt";47,4578056;5,08669444444444
"SEBIOPAG_Plaine de Dijon";"D01";2017;"Alfalfa";47,4578056;5,08669444444444
"SEBIOPAG_Plaine de Dijon";"D01";2018;"Alfalfa";47,4578056;5,08669444444444
"SEBIOPAG_Plaine de Dijon";"D01";2019;"Winter wheat";47,4578056;5,08669444444444
"SEBIOPAG_Plaine de Dijon";"D01";2020;"Winter Barley";47,4578056;5,08669444444444
"SEBIOPAG_Plaine de Dijon";"D01";2021;"Triticale/pea";47,4578056;5,08669444444444
"SEBIOPAG_Plaine de Dijon";"D01";2022;"Spelt";47,4578056;5,08669444444444
"SEBIOPAG_Plaine de Dijon";"D01";2023;"Alfalfa /Trifolium";47,4578056;5,08669444444444
"SEBIOPAG_Plaine de Dijon";"D01";2024;"Alfalfa / Trifolium";47,4578056;5,08669444444444
"SEBIOPAG_Plaine de Dijon";"D02";2014;"Winter wheat";47,3618611;5,12683333333333
"SEBIOPAG_Plaine de Dijon";"D02";2015;"Spring pea";47,3618611;5,12683333333333
"SEBIOPAG_Plaine de Dijon";"D02";2016;"Winter wheat";47,3618611;5,12683333333333
"SEBIOPAG_Plaine de Dijon";"D02";2017;"Sunflower";47,3618611;5,12683333333333
"SEBIOPAG_Plaine de Dijon";"D02";2018;"Alfalfa";47,3618611;5,12683333333333
"SEBIOPAG_Plaine de Dijon";"D02";2019;"Alfalfa";47,3618611;5,12683333333333
"SEBIOPAG_Plaine de Dijon";"D02";2020;"Alfalfa";47,3618611;5,12683333333333
"SEBIOPAG_Plaine de Dijon";"D02";2021;"Spring oat";47,3618611;5,12683333333333
"SEBIOPAG_Plaine de Dijon";"D02";2022;"Winter wheat";47,3618611;5,12683333333333
"SEBIOPAG_Plaine de Dijon";"D02";2023;"Faba bean";47,3618611;5,12683333333333
"SEBIOPAG_Plaine de Dijon";"D02";2024;"Winter wheat";47,3618611;5,12683333333333
"SEBIOPAG_Plaine de Dijon";"D03";2014;"Winter wheat";47,14875;5,03094444444444
"SEBIOPAG_Plaine de Dijon";"D03";2015;"Spring Oat";47,14875;5,03094444444444
"SEBIOPAG_Plaine de Dijon";"D03";2016;"Alfalfa";47,14875;5,03094444444444
"SEBIOPAG_Plaine de Dijon";"D03";2017;"Alfalfa";47,14875;5,03094444444444
"SEBIOPAG_Plaine de Dijon";"D03";2018;"Alfalfa";47,14875;5,03094444444444
"SEBIOPAG_Plaine de Dijon";"D03";2019;"Maize";47,14875;5,03094444444444
"SEBIOPAG_Plaine de Dijon";"D03";2020;"Winter wheat";47,14875;5,03094444444444
"SEBIOPAG_Plaine de Dijon";"D03";2021;"Rye";47,14875;5,03094444444444
"SEBIOPAG_Plaine de Dijon";"D03";2022;"Soja bean";47,14875;5,03094444444444
"SEBIOPAG_Plaine de Dijon";"D03";2023;"Spelt";47,14875;5,03094444444444
"SEBIOPAG_Plaine de Dijon";"D03";2024;"Winter wheat";47,14875;5,03094444444444
"SEBIOPAG_Plaine de Dijon";"D04";2014;"Winter wheat";47,2003611;5,35486111111111
"SEBIOPAG_Plaine de Dijon";"D04";2015;"Soja bean";47,2003611;5,35486111111111
"SEBIOPAG_Plaine de Dijon";"D04";2016;"Winter wheat";47,2003611;5,35486111111111
"SEBIOPAG_Plaine de Dijon";"D04";2017;"Winter wheat";47,2003611;5,35486111111111
"SEBIOPAG_Plaine de Dijon";"D04";2018;"Soja bean";47,2003611;5,35486111111111
"SEBIOPAG_Plaine de Dijon";"D04";2019;"Soja bean";47,2003611;5,35486111111111
"SEBIOPAG_Plaine de Dijon";"D04";2020;"Soja bean";47,2003611;5,35486111111111
"SEBIOPAG_Plaine de Dijon";"D04";2021;"Winter wheat";47,2003611;5,35486111111111
"SEBIOPAG_Plaine de Dijon";"D04";2022;"Soja bean";47,2003611;5,35486111111111
"SEBIOPAG_Plaine de Dijon";"D04";2023;"Winter wheat";47,2003611;5,35486111111111
"SEBIOPAG_Plaine de Dijon";"D04";2024;"Soja bean";47,2003611;5,35486111111111
"SEBIOPAG_Plaine de Dijon";"D05";2014;"Winter wheat";47,1376944;5,19633333333333
"SEBIOPAG_Plaine de Dijon";"D05";2015;"Spring Barley";47,1376944;5,19633333333333
"SEBIOPAG_Plaine de Dijon";"D05";2016;"Oilseed rape";47,1376944;5,19633333333333
"SEBIOPAG_Plaine de Dijon";"D05";2017;"Winter wheat";47,1376944;5,19633333333333
"SEBIOPAG_Plaine de Dijon";"D05";2018;"Winter wheat";47,1376944;5,19633333333333
"SEBIOPAG_Plaine de Dijon";"D05";2019;"Soja bean";47,1376944;5,19633333333333
"SEBIOPAG_Plaine de Dijon";"D05";2020;"Winter wheat";47,1376944;5,19633333333333
"SEBIOPAG_Plaine de Dijon";"D05";2021;"N/A";47,1376944;5,19633333333333
"SEBIOPAG_Plaine de Dijon";"D05";2022;;47,1376944;5,19633333333333
"SEBIOPAG_Plaine de Dijon";"D05";2023;;47,1376944;5,19633333333333
"SEBIOPAG_Plaine de Dijon";"D05";2024;;47,1376944;5,19633333333333
"SEBIOPAG_Plaine de Dijon";"D06";2014;"Winter Barley";47,1429722;5,11680555555555
"SEBIOPAG_Plaine de Dijon";"D06";2015;"Oilseed rape";47,1429722;5,11680555555555
"SEBIOPAG_Plaine de Dijon";"D06";2016;"Winter wheat";47,1429722;5,11680555555555
"SEBIOPAG_Plaine de Dijon";"D06";2017;"Spring Barley";47,1429722;5,11680555555555
"SEBIOPAG_Plaine de Dijon";"D06";2018;"Mixture Poaceae";47,1429722;5,11680555555555
"SEBIOPAG_Plaine de Dijon";"D06";2019;"Mixture Poaceae";47,1429722;5,11680555555555
"SEBIOPAG_Plaine de Dijon";"D06";2020;"Mixture Poaceae";47,1429722;5,11680555555555
"SEBIOPAG_Plaine de Dijon";"D06";2021;"Mixture Poaceae";47,1429722;5,11680555555555
"SEBIOPAG_Plaine de Dijon";"D06";2022;"Mixture Poaceae";47,1429722;5,11680555555555
"SEBIOPAG_Plaine de Dijon";"D06";2023;"Sunflower";47,1429722;5,11680555555555
"SEBIOPAG_Plaine de Dijon";"D06";2024;"Winter wheat";47,1429722;5,11680555555555
"SEBIOPAG_Plaine de Dijon";"D07";2014;"Winter wheat";47,2011111;5,03152777777778
"SEBIOPAG_Plaine de Dijon";"D07";2015;"Oilseed rape";47,2011111;5,03152777777778
"SEBIOPAG_Plaine de Dijon";"D07";2016;"Winter Barley";47,2011111;5,03152777777778
"SEBIOPAG_Plaine de Dijon";"D07";2017;"Winter wheat";47,2011111;5,03152777777778
"SEBIOPAG_Plaine de Dijon";"D07";2018;"Soja bean";47,2011111;5,03152777777778
"SEBIOPAG_Plaine de Dijon";"D07";2019;"Winter wheat";47,2011111;5,03152777777778
"SEBIOPAG_Plaine de Dijon";"D07";2020;"Flax";47,2011111;5,03152777777778
"SEBIOPAG_Plaine de Dijon";"D07";2021;"Winter wheat";47,2011111;5,03152777777778
"SEBIOPAG_Plaine de Dijon";"D07";2022;"Soja bean";47,2011111;5,03152777777778
"SEBIOPAG_Plaine de Dijon";"D07";2023;"Winter wheat";47,2011111;5,03152777777778
"SEBIOPAG_Plaine de Dijon";"D07";2024;"Soja bean";47,2011111;5,03152777777778
"SEBIOPAG_Plaine de Dijon";"D08";2014;"Winter wheat";47,3796667;5,16116666666667
"SEBIOPAG_Plaine de Dijon";"D08";2015;"Winter Barley";47,3796667;5,16116666666667
"SEBIOPAG_Plaine de Dijon";"D08";2016;"Oilseed rape";47,3796667;5,16116666666667
"SEBIOPAG_Plaine de Dijon";"D08";2017;"Winter wheat";47,3796667;5,16116666666667
"SEBIOPAG_Plaine de Dijon";"D08";2018;"Winter wheat";47,3796667;5,16116666666667
"SEBIOPAG_Plaine de Dijon";"D08";2019;"Trifolium";47,3796667;5,16116666666667
"SEBIOPAG_Plaine de Dijon";"D08";2020;"Trifolium";47,3796667;5,16116666666667
"SEBIOPAG_Plaine de Dijon";"D08";2021;"Trifolium";47,3796667;5,16116666666667
"SEBIOPAG_Plaine de Dijon";"D08";2022;"Winter wheat";47,3796667;5,16116666666667
"SEBIOPAG_Plaine de Dijon";"D08";2023;"Spring triticale";47,3796667;5,16116666666667
"SEBIOPAG_Plaine de Dijon";"D08";2024;"Maize";47,3796667;5,16116666666667
"SEBIOPAG_Plaine de Dijon";"D09";2014;"Winter wheat";47,1868333;5,31702777777778
"SEBIOPAG_Plaine de Dijon";"D09";2015;"Soja bean";47,1868333;5,31702777777778
"SEBIOPAG_Plaine de Dijon";"D09";2016;"Mustard";47,1868333;5,31702777777778
"SEBIOPAG_Plaine de Dijon";"D09";2017;"Winter wheat";47,1868333;5,31702777777778
"SEBIOPAG_Plaine de Dijon";"D09";2018;"Winter Barley";47,1868333;5,31702777777778
"SEBIOPAG_Plaine de Dijon";"D09";2019;"Winter wheat";47,1868333;5,31702777777778
"SEBIOPAG_Plaine de Dijon";"D09";2020;"Mustard";47,1868333;5,31702777777778
"SEBIOPAG_Plaine de Dijon";"D09";2021;"Winter wheat";47,1868333;5,31702777777778
"SEBIOPAG_Plaine de Dijon";"D09";2022;"Winter Barley";47,1868333;5,31702777777778
"SEBIOPAG_Plaine de Dijon";"D09";2023;"Mustard";47,1868333;5,31702777777778
"SEBIOPAG_Plaine de Dijon";"D09";2024;"Winter wheat";47,1868333;5,31702777777778
"SEBIOPAG_Plaine de Dijon";"D10";2014;"Winter wheat";47,2189444;5,07069444444444
"SEBIOPAG_Plaine de Dijon";"D10";2015;"Winter Barley";47,2189444;5,07069444444444
"SEBIOPAG_Plaine de Dijon";"D10";2016;"Maize";47,2189444;5,07069444444444
"SEBIOPAG_Plaine de Dijon";"D10";2017;"Winter wheat";47,2189444;5,07069444444444
"SEBIOPAG_Plaine de Dijon";"D10";2018;"Winter Barley";47,2189444;5,07069444444444
"SEBIOPAG_Plaine de Dijon";"D10";2019;"Mustard";47,2189444;5,07069444444444
"SEBIOPAG_Plaine de Dijon";"D10";2020;"Winter Barley";47,2189444;5,07069444444444
"SEBIOPAG_Plaine de Dijon";"D10";2021;"Maize";47,2189444;5,07069444444444
"SEBIOPAG_Plaine de Dijon";"D10";2022;"Winter wheat";47,2189444;5,07069444444444
"SEBIOPAG_Plaine de Dijon";"D10";2023;"Winter Barley";47,2189444;5,07069444444444
"SEBIOPAG_Plaine de Dijon";"D10";2024;"Mustard";47,2189444;5,07069444444444
"SEBIOPAG_Plaine de Dijon";"D11";2014;"Oilseed rape";47,1585;5,29391666666667
"SEBIOPAG_Plaine de Dijon";"D11";2015;"Winter wheat";47,1585;5,29391666666667
"SEBIOPAG_Plaine de Dijon";"D11";2016;"Soja bean";47,1585;5,29391666666667
"SEBIOPAG_Plaine de Dijon";"D11";2017;"Winter wheat";47,1585;5,29391666666667
"SEBIOPAG_Plaine de Dijon";"D11";2018;"Mustard";47,1585;5,29391666666667
"SEBIOPAG_Plaine de Dijon";"D11";2019;"Winter wheat";47,1585;5,29391666666667
"SEBIOPAG_Plaine de Dijon";"D11";2020;"Oilseed rape";47,1585;5,29391666666667
"SEBIOPAG_Plaine de Dijon";"D11";2021;"Winter wheat";47,1585;5,29391666666667
"SEBIOPAG_Plaine de Dijon";"D11";2022;"Winter Barley";47,1585;5,29391666666667
"SEBIOPAG_Plaine de Dijon";"D11";2023;"Mustard";47,1585;5,29391666666667
"SEBIOPAG_Plaine de Dijon";"D11";2024;"Winter Barley";47,1585;5,29391666666667
"SEBIOPAG_Plaine de Dijon";"D12";2014;"Oilseed rape";47,1723333;5,32338888888889
"SEBIOPAG_Plaine de Dijon";"D12";2015;"Winter wheat";47,1723333;5,32338888888889
"SEBIOPAG_Plaine de Dijon";"D12";2016;"Faba bean";47,1723333;5,32338888888889
"SEBIOPAG_Plaine de Dijon";"D12";2017;"Mustard";47,1723333;5,32338888888889
"SEBIOPAG_Plaine de Dijon";"D12";2018;"Winter wheat";47,1723333;5,32338888888889
"SEBIOPAG_Plaine de Dijon";"D12";2019;"Mustard";47,1723333;5,32338888888889
"SEBIOPAG_Plaine de Dijon";"D12";2020;"Winter Barley";47,1723333;5,32338888888889
"SEBIOPAG_Plaine de Dijon";"D12";2021;"Winter wheat";47,1723333;5,32338888888889
"SEBIOPAG_Plaine de Dijon";"D12";2022;"Mustard";47,1723333;5,32338888888889
"SEBIOPAG_Plaine de Dijon";"D12";2023;"Winter wheat";47,1723333;5,32338888888889
"SEBIOPAG_Plaine de Dijon";"D12";2024;"Maize";47,1723333;5,32338888888889
"SEBIOPAG_Plaine de Dijon";"D13";2014;"Oilseed rape";47,1536111;5,25213888888889
"SEBIOPAG_Plaine de Dijon";"D13";2015;"Winter wheat";47,1536111;5,25213888888889
"SEBIOPAG_Plaine de Dijon";"D13";2016;"Sunflower";47,1536111;5,25213888888889
"SEBIOPAG_Plaine de Dijon";"D13";2017;"Winter wheat";47,1536111;5,25213888888889
"SEBIOPAG_Plaine de Dijon";"D13";2018;"Soja bean";47,1536111;5,25213888888889
"SEBIOPAG_Plaine de Dijon";"D13";2019;"Winter wheat";47,1536111;5,25213888888889
"SEBIOPAG_Plaine de Dijon";"D13";2020;"Oilseed rape";47,1536111;5,25213888888889
"SEBIOPAG_Plaine de Dijon";"D13";2021;"Winter wheat";47,1536111;5,25213888888889
"SEBIOPAG_Plaine de Dijon";"D13";2022;"Winter Barley";47,1536111;5,25213888888889
"SEBIOPAG_Plaine de Dijon";"D13";2023;"Oilseed rape";47,1536111;5,25213888888889
"SEBIOPAG_Plaine de Dijon";"D13";2024;"Winter Barley";47,1536111;5,25213888888889
"SEBIOPAG_Plaine de Dijon";"D14";2014;"Oilseed rape";47,1467222;5,22577777777778
"SEBIOPAG_Plaine de Dijon";"D14";2015;"Winter wheat";47,1467222;5,22577777777778
"SEBIOPAG_Plaine de Dijon";"D14";2016;"Flax";47,1467222;5,22577777777778
"SEBIOPAG_Plaine de Dijon";"D14";2017;"Winter wheat";47,1467222;5,22577777777778
"SEBIOPAG_Plaine de Dijon";"D14";2018;"Winter Barley";47,1467222;5,22577777777778
"SEBIOPAG_Plaine de Dijon";"D14";2019;"Oilseed rape";47,1467222;5,22577777777778
"SEBIOPAG_Plaine de Dijon";"D14";2020;"Winter wheat";47,1467222;5,22577777777778
"SEBIOPAG_Plaine de Dijon";"D14";2021;"Winter wheat";47,1467222;5,22577777777778
"SEBIOPAG_Plaine de Dijon";"D14";2022;"Winter Barley";47,1467222;5,22577777777778
"SEBIOPAG_Plaine de Dijon";"D14";2023;"Oilseed rape";47,1467222;5,22577777777778
"SEBIOPAG_Plaine de Dijon";"D14";2024;"Winter wheat";47,1467222;5,22577777777778
"SEBIOPAG_Plaine de Dijon";"D15";2014;"Oilseed rape";47,2325833;5,03833333333333
"SEBIOPAG_Plaine de Dijon";"D15";2015;"Winter wheat";47,2325833;5,03833333333333
"SEBIOPAG_Plaine de Dijon";"D15";2016;"Maize";47,2325833;5,03833333333333
"SEBIOPAG_Plaine de Dijon";"D15";2017;"Soja bean";47,2325833;5,03833333333333
"SEBIOPAG_Plaine de Dijon";"D15";2018;"Winter wheat";47,2325833;5,03833333333333
"SEBIOPAG_Plaine de Dijon";"D15";2019;"Oilseed rape";47,2325833;5,03833333333333
"SEBIOPAG_Plaine de Dijon";"D15";2020;"Winter wheat";47,2325833;5,03833333333333
"SEBIOPAG_Plaine de Dijon";"D15";2021;"Mustard";47,2325833;5,03833333333333
"SEBIOPAG_Plaine de Dijon";"D15";2022;"Winter wheat";47,2325833;5,03833333333333
"SEBIOPAG_Plaine de Dijon";"D15";2023;"Winter Barley";47,2325833;5,03833333333333
"SEBIOPAG_Plaine de Dijon";"D15";2024;"Mustard";47,2325833;5,03833333333333
"SEBIOPAG_Plaine de Dijon";"D16";2014;"Mustard";47,1987778;5,05136111111111
"SEBIOPAG_Plaine de Dijon";"D16";2015;"Winter wheat";47,1987778;5,05136111111111
"SEBIOPAG_Plaine de Dijon";"D16";2016;"Soja bean";47,1987778;5,05136111111111
"SEBIOPAG_Plaine de Dijon";"D16";2017;"Winter wheat";47,1987778;5,05136111111111
"SEBIOPAG_Plaine de Dijon";"D16";2018;"Winter Barley";47,1987778;5,05136111111111
"SEBIOPAG_Plaine de Dijon";"D16";2019;"Mustard";47,1987778;5,05136111111111
"SEBIOPAG_Plaine de Dijon";"D16";2020;"Winter wheat";47,1987778;5,05136111111111
"SEBIOPAG_Plaine de Dijon";"D16";2021;"Sunflower";47,1987778;5,05136111111111
"SEBIOPAG_Plaine de Dijon";"D16";2022;"Winter wheat";47,1987778;5,05136111111111
"SEBIOPAG_Plaine de Dijon";"D16";2023;"Winter Barley";47,1987778;5,05136111111111
"SEBIOPAG_Plaine de Dijon";"D16";2024;"Mustard";47,1987778;5,05136111111111
"SEBIOPAG_Plaine de Dijon";"D17";2014;"Oilseed rape";47,0846111;5,13677777777778
"SEBIOPAG_Plaine de Dijon";"D17";2015;"Winter wheat";47,0846111;5,13677777777778
"SEBIOPAG_Plaine de Dijon";"D17";2016;"Soja bean";47,0846111;5,13677777777778
"SEBIOPAG_Plaine de Dijon";"D17";2017;"Winter wheat";47,0846111;5,13677777777778
"SEBIOPAG_Plaine de Dijon";"D17";2018;"Winter Barley";47,0846111;5,13677777777778
"SEBIOPAG_Plaine de Dijon";"D17";2019;"Oilseed rape";47,0846111;5,13677777777778
"SEBIOPAG_Plaine de Dijon";"D17";2020;"Winter wheat";47,0846111;5,13677777777778
"SEBIOPAG_Plaine de Dijon";"D17";2021;"Winter Barley";47,0846111;5,13677777777778
"SEBIOPAG_Plaine de Dijon";"D17";2022;"Ray grass";47,0846111;5,13677777777778
"SEBIOPAG_Plaine de Dijon";"D17";2023;"Soja bean";47,0846111;5,13677777777778
"SEBIOPAG_Plaine de Dijon";"D17";2024;"Winter wheat";47,0846111;5,13677777777778
"SEBIOPAG_Plaine de Dijon";"D18";2014;"Oilseed rape";47,1165278;5,21641666666667
"SEBIOPAG_Plaine de Dijon";"D18";2015;"Winter wheat";47,1165278;5,21641666666667
"SEBIOPAG_Plaine de Dijon";"D18";2016;"Spring pea";47,1165278;5,21641666666667
"SEBIOPAG_Plaine de Dijon";"D18";2017;"Winter wheat";47,1165278;5,21641666666667
"SEBIOPAG_Plaine de Dijon";"D18";2018;"Oilseed rape";47,1165278;5,21641666666667
"SEBIOPAG_Plaine de Dijon";"D18";2019;"Winter wheat";47,1165278;5,21641666666667
"SEBIOPAG_Plaine de Dijon";"D18";2020;"Winter wheat";47,1165278;5,21641666666667
"SEBIOPAG_Plaine de Dijon";"D18";2021;"Sorgho";47,1165278;5,21641666666667
"SEBIOPAG_Plaine de Dijon";"D18";2022;"Winter wheat";47,1165278;5,21641666666667
"SEBIOPAG_Plaine de Dijon";"D18";2023;"Winter wheat";47,1165278;5,21641666666667
"SEBIOPAG_Plaine de Dijon";"D18";2024;"Spring Barley";47,1165278;5,21641666666667
"SEBIOPAG_Plaine de Dijon";"D19";2014;"Oilseed rape";47,1433333;5,06347222222222
"SEBIOPAG_Plaine de Dijon";"D19";2015;"Winter wheat";47,1433333;5,06347222222222
"SEBIOPAG_Plaine de Dijon";"D19";2016;"Flax";47,1433333;5,06347222222222
"SEBIOPAG_Plaine de Dijon";"D19";2017;"Triticale";47,1433333;5,06347222222222
"SEBIOPAG_Plaine de Dijon";"D19";2018;"Sunflower";47,1433333;5,06347222222222
"SEBIOPAG_Plaine de Dijon";"D19";2019;"Soja bean";47,1433333;5,06347222222222
"SEBIOPAG_Plaine de Dijon";"D19";2020;"Rye";47,1433333;5,06347222222222
"SEBIOPAG_Plaine de Dijon";"D19";2021;"Spelt";47,1433333;5,06347222222222
"SEBIOPAG_Plaine de Dijon";"D19";2022;"Alfalfa";47,1433333;5,06347222222222
"SEBIOPAG_Plaine de Dijon";"D19";2023;"Alfalfa";47,1433333;5,06347222222222
"SEBIOPAG_Plaine de Dijon";"D19";2024;"Alfalfa";47,1433333;5,06347222222222
"SEBIOPAG_Plaine de Dijon";"D20";2014;"Oilseed rape";47,2286111;5,07747222222222
"SEBIOPAG_Plaine de Dijon";"D20";2015;"Winter wheat";47,2286111;5,07747222222222
"SEBIOPAG_Plaine de Dijon";"D20";2016;"Spring Barley";47,2286111;5,07747222222222
"SEBIOPAG_Plaine de Dijon";"D20";2017;"Oilseed rape";47,2286111;5,07747222222222
"SEBIOPAG_Plaine de Dijon";"D20";2018;"Winter wheat";47,2286111;5,07747222222222
"SEBIOPAG_Plaine de Dijon";"D20";2019;"Soja bean";47,2286111;5,07747222222222
"SEBIOPAG_Plaine de Dijon";"D20";2020;"Winter wheat";47,2286111;5,07747222222222
"SEBIOPAG_Plaine de Dijon";"D20";2021;"Oilseed rape";47,2286111;5,07747222222222
"SEBIOPAG_Plaine de Dijon";"D20";2022;"Winter wheat";47,2286111;5,07747222222222
"SEBIOPAG_Plaine de Dijon";"D20";2023;"Spring Barley";47,2286111;5,07747222222222
"SEBIOPAG_Plaine de Dijon";"D20";2024;"Sunflower";47,2286111;5,07747222222222
"BACCHUS_OPERA";"01B15";2018;"Vitis vinifera";44,6620527;-0,1267813
"BACCHUS_OPERA";"01C15";2018;"Vitis vinifera";44,6637395;-0,1267108
"BACCHUS_OPERA";"02B18";2018;"Vitis vinifera";44,6514487;-0,132491
"BACCHUS_OPERA";"02C15";2018;"Vitis vinifera";44,651139;-0,1310223
"BACCHUS_OPERA";"03B15";2018;"Vitis vinifera";44,6449743;-0,1551762
"BACCHUS_OPERA";"03C18";2018;"Vitis vinifera";44,6435814;-0,1597803
"BACCHUS_OPERA";"04B15";2018;"Vitis vinifera";44,6466038;-0,1384438
"BACCHUS_OPERA";"04C18";2018;"Vitis vinifera";44,6460866;-0,1373043
"BACCHUS_OPERA";"05B18";2018;"Vitis vinifera";44,6600986;-0,1435888
"BACCHUS_OPERA";"05C18";2018;"Vitis vinifera";44,6595252;-0,1456902
"BACCHUS_OPERA";"06B18";2018;"Vitis vinifera";44,7444028;-0,2043474
"BACCHUS_OPERA";"06C18";2018;"Vitis vinifera";44,7446926;-0,2049202
"BACCHUS_OPERA";"07B15";2018;"Vitis vinifera";44,8236082;-0,21702
"BACCHUS_OPERA";"07C15";2018;"Vitis vinifera";44,8214482;-0,215377
"BACCHUS_OPERA";"08B15";2018;"Vitis vinifera";44,905247;0,0106495
"BACCHUS_OPERA";"08C15";2018;"Vitis vinifera";44,9041592;0,0110752
"BACCHUS_OPERA";"09B18";2018;"Vitis vinifera";44,9115617;-0,0080851
"BACCHUS_OPERA";"09C18";2018;"Vitis vinifera";44,9144892;-0,0097765
"BACCHUS_OPERA";"10B18";2018;"Vitis vinifera";44,925948;-0,0038599
"BACCHUS_OPERA";"10C15";2018;"Vitis vinifera";44,9231611;-0,0066275
"BACCHUS_OPERA";"11B15";2018;"Vitis vinifera";44,9360944;-0,0121416
"BACCHUS_OPERA";"11C15";2018;"Vitis vinifera";44,9359328;-0,013782
"BACCHUS_OPERA";"12B15";2018;"Vitis vinifera";44,9450633;-0,0262624
"BACCHUS_OPERA";"12C15";2018;"Vitis vinifera";44,9457754;-0,0255904
"BACCHUS_OPERA";"13B15";2018;"Vitis vinifera";44,9379841;-0,0400249
"BACCHUS_OPERA";"13C15";2018;"Vitis vinifera";44,9385914;-0,0389034
